id_rute,asal,tujuan,jarak
R0998,L036,L028,0.1
R0999,L036,L029,0.1
R1000,L036,L033,0.13
R1001,L036,L041,0.1
R1002,L036,L047,0.1
R1003,L036,L057,0.1
R1004,L036,L058,0.1
R1005,L036,L063,0.11
R1006,L036,L064,0.11
R1007,L036,L068,0.1
R1008,L036,L069,0.1
R1009,L036,L075,0.1
R1010,L036,L081,0.13
R1011,L036,L084,0.1
R1012,L036,L088,0.12
R1013,L036,L095,3.44
R1014,L036,L098,0.8
R1015,L036,L099,0.84
R1016,L036,L100,0.84
R1017,L037,L002,0.1
R1018,L037,L006,0.1
R1019,L037,L011,0.16
R1020,L037,L021,0.11
R1021,L037,L024,0.1
R1022,L037,L026,0.1
R1023,L037,L027,0.1
R1024,L037,L028,0.1
R1025,L037,L034,0.1
R1026,L037,L042,0.1
R1027,L037,L045,0.1
R1028,L037,L046,0.1
R1029,L037,L055,0.1
R1030,L037,L058,0.1
R1031,L037,L059,0.1
R1032,L037,L060,0.1
R1033,L037,L061,0.15
R1034,L037,L063,0.14
R1035,L037,L077,0.1
R1036,L037,L080,0.14
R1037,L037,L083,0.1
R1038,L037,L084,0.1
R1039,L037,L086,0.1
R1040,L037,L088,0.15
R1041,L037,L089,0.1
R1042,L037,L090,3.41
R1043,L037,L092,3.45
R1044,L037,L093,3.44
R1045,L037,L096,3.42
R1046,L037,L097,3.42
R1047,L037,L098,0.77
R1048,L037,L099,0.81
R1049,L038,L006,0.1
R1050,L038,L011,0.16
R1051,L038,L012,0.12
R1052,L038,L015,0.13
R1053,L038,L016,0.1
R1054,L038,L018,0.1
R1055,L038,L019,0.1
R1056,L038,L020,0.1
R1057,L038,L022,0.1
R1058,L038,L025,0.12
R1059,L038,L026,0.1
R1060,L038,L029,0.1
R1061,L038,L031,0.1
R1062,L038,L034,0.1
R1063,L038,L048,0.1
R1064,L038,L049,0.1
R1065,L038,L050,0.17
R1066,L038,L051,0.1
R1067,L038,L054,0.1
R1068,L038,L055,0.1
R1069,L038,L057,0.1
R1070,L038,L058,0.1
R1071,L038,L060,0.1
R1072,L038,L061,0.16
R1073,L038,L071,0.1
R1074,L038,L073,0.1
R1075,L038,L077,0.1
R1076,L038,L083,0.1
R1077,L038,L084,0.1
R1078,L038,L085,0.16
R1079,L038,L086,0.1
R1080,L038,L091,3.42
R1081,L038,L095,3.41
R1082,L038,L097,3.41
R1083,L039,L002,0.1
R1084,L039,L009,0.1
R1085,L039,L010,0.1
R1086,L039,L011,0.28
R1087,L039,L012,0.1
R1088,L039,L020,0.18
R1089,L039,L026,0.14
R1090,L039,L027,0.23
R1091,L039,L028,0.15
R1092,L039,L029,0.17
R1093,L039,L032,0.22
R1094,L039,L037,0.14
R1095,L039,L038,0.13
R1096,L039,L042,0.15
R1097,L039,L043,0.14
R1098,L039,L051,0.1
R1099,L039,L054,0.14
R1100,L039,L056,0.23
R1101,L039,L057,0.14
R1102,L039,L061,0.28
R1103,L039,L064,0.1
R1104,L039,L065,0.17
R1105,L039,L074,0.14
R1106,L039,L075,0.22
R1107,L039,L079,0.1
R1108,L039,L082,0.14
R1109,L039,L085,0.27
R1110,L039,L087,0.14
R1111,L039,L093,3.32
R1112,L039,L094,3.3
R1113,L039,L099,0.67
R1114,L040,L004,0.1
R1115,L040,L006,0.1
R1116,L040,L008,0.12
R1117,L040,L009,0.18
R1118,L040,L013,0.14
R1119,L040,L022,0.14
R1120,L040,L027,0.1
R1121,L040,L031,0.1
R1122,L040,L039,0.18
R1123,L040,L047,0.1
R1124,L040,L048,0.1
R1125,L040,L053,0.13
R1126,L040,L056,0.1
R1127,L040,L057,0.1
R1128,L040,L058,0.1
R1129,L040,L059,0.1
R1130,L040,L064,0.13
R1131,L040,L068,0.1
R1132,L040,L073,0.1
R1133,L040,L075,0.1
R1134,L040,L076,0.11
R1135,L040,L078,0.1
R1136,L040,L079,0.15
R1137,L040,L083,0.1
R1138,L040,L088,0.1
R1139,L040,L089,0.1
R1140,L040,L091,3.46
R1141,L040,L094,3.46
R1142,L040,L100,0.85
R1143,L041,L002,0.15
R1144,L041,L019,0.1
R1145,L041,L025,0.2
R1146,L041,L031,0.1
R1147,L041,L039,0.2
R1148,L041,L040,0.1
R1149,L041,L043,0.1
R1150,L041,L052,0.1
R1151,L041,L053,0.16
R1152,L041,L060,0.15
R1153,L041,L063,0.16
R1154,L041,L068,0.1
R1155,L041,L071,0.1
R1156,L041,L074,0.1
R1157,L041,L076,0.15
R1158,L041,L078,0.1
R1159,L041,L084,0.1
R1160,L041,L088,0.17
R1161,L041,L089,0.1
R1162,L041,L091,3.5
R1163,L041,L095,3.49
R1164,L041,L099,0.85
R1165,L042,L002,0.1
R1166,L042,L008,0.1
R1167,L042,L012,0.14
R1168,L042,L016,0.1
R1169,L042,L019,0.1
R1170,L042,L020,0.1
R1171,L042,L021,0.12
R1172,L042,L024,0.1
R1173,L042,L026,0.1
R1174,L042,L028,0.1
R1175,L042,L032,0.1
R1176,L042,L037,0.1
R1177,L042,L041,0.1
R1178,L042,L048,0.1
R1179,L042,L049,0.1
R1180,L042,L053,0.1
R1181,L042,L054,0.1
R1182,L042,L058,0.1
R1183,L042,L059,0.1
R1184,L042,L061,0.14
R1185,L042,L063,0.14
R1186,L042,L064,0.1
R1187,L042,L066,0.1
R1188,L042,L067,0.14
R1189,L042,L072,0.1
R1190,L042,L081,0.15
R1191,L042,L086,0.1
R1192,L042,L087,0.1
R1193,L042,L088,0.15
R1194,L042,L092,3.46
R1195,L042,L094,3.44
R1196,L042,L097,3.43
R1197,L042,L099,0.82
R1198,L043,L002,0.1
R1199,L043,L003,0.13
R1200,L043,L004,0.1
R1201,L043,L006,0.1
R1202,L043,L009,0.13
R1203,L043,L011,0.15
R1204,L043,L018,0.1
R1205,L043,L020,0.1
R1206,L043,L021,0.11
R1207,L043,L023,0.1
R1208,L043,L026,0.1
R1209,L043,L029,0.1
R1210,L043,L031,0.1
R1211,L043,L034,0.1
R1212,L043,L035,0.1
R1213,L043,L042,0.1
R1214,L043,L044,0.14
R1215,L043,L045,0.1
R1216,L043,L046,0.1
R1217,L043,L050,0.15
R1218,L043,L051,0.1
R1219,L043,L053,0.1
R1220,L043,L054,0.1
R1221,L043,L058,0.1
R1222,L043,L063,0.13
R1223,L043,L068,0.1
R1224,L043,L073,0.1
R1225,L043,L079,0.1
R1226,L043,L093,3.44
R1227,L044,L004,0.13
R1228,L044,L008,0.2
R1229,L044,L010,0.28
R1230,L044,L011,0.1
R1231,L044,L015,0.27
R1232,L044,L021,0.24
R1233,L044,L022,0.23
R1234,L044,L023,0.14
R1235,L044,L025,0.26
R1236,L044,L027,0.1
R1237,L044,L032,0.1
R1238,L044,L035,0.11
R1239,L044,L037,0.14
R1240,L044,L046,0.22
R1241,L044,L047,0.11
R1242,L044,L048,0.12
R1243,L044,L049,0.12
R1244,L044,L051,0.22
R1245,L044,L054,0.15
R1246,L044,L055,0.14
R1247,L044,L056,0.1
R1248,L044,L059,0.13
R1249,L044,L060,0.2
R1250,L044,L062,0.13
R1251,L044,L069,0.1
R1252,L044,L070,0.21
R1253,L044,L071,0.12
R1254,L044,L076,0.2
R1255,L044,L082,0.14
R1256,L044,L089,0.11
R1257,L044,L093,3.52
R1258,L044,L095,3.49
R1259,L045,L002,0.1
R1260,L045,L009,0.1
R1261,L045,L010,0.1
R1262,L045,L012,0.1
R1263,L045,L019,0.1
R1264,L045,L026,0.1
R1265,L045,L029,0.11
R1266,L045,L036,0.11
R1267,L045,L039,0.1
R1268,L045,L046,0.1
R1269,L045,L051,0.1
R1270,L045,L054,0.1
R1271,L045,L057,0.1
R1272,L045,L058,0.1
R1273,L045,L062,0.1
R1274,L045,L076,0.1
R1275,L045,L077,0.1
R1276,L045,L078,0.1
R1277,L045,L088,0.22
R1278,L045,L095,3.34
R1279,L045,L097,3.34
R1280,L046,L006,0.1
R1281,L046,L007,0.1
R1282,L046,L011,0.23
R1283,L046,L012,0.1
R1284,L046,L017,0.12
R1285,L046,L019,0.11
R1286,L046,L020,0.12
R1287,L046,L023,0.1
R1288,L046,L025,0.1
R1289,L046,L028,0.1
R1290,L046,L030,0.1
R1291,L046,L035,0.12
R1292,L046,L037,0.1
R1293,L046,L038,0.1
R1294,L046,L040,0.13
R1295,L046,L042,0.1
R1296,L046,L043,0.1
R1297,L046,L044,0.22
R1298,L046,L045,0.1
R1299,L046,L049,0.11
R1300,L046,L054,0.1
R1301,L046,L061,0.22
R1302,L046,L065,0.12
R1303,L046,L067,0.22
R1304,L046,L083,0.12
R1305,L046,L086,0.12
R1306,L046,L091,3.34
R1307,L046,L093,3.37
R1308,L046,L099,0.73
R1309,L047,L002,0.11
R1310,L047,L005,0.1
R1311,L047,L006,0.1
R1312,L047,L007,0.1
R1313,L047,L011,0.12
R1314,L047,L013,0.13
R1315,L047,L018,0.1
R1316,L047,L029,0.1
R1317,L047,L037,0.1
R1318,L047,L041,0.1
R1319,L047,L043,0.1
R1320,L047,L045,0.12
R1321,L047,L050,0.12
R1322,L047,L051,0.13
R1323,L047,L052,0.1
R1324,L047,L054,0.1
R1325,L047,L056,0.1
R1326,L047,L058,0.1
R1327,L047,L059,0.1
R1328,L047,L060,0.11
R1329,L047,L067,0.11
R1330,L047,L075,0.1
R1331,L047,L076,0.11
R1332,L047,L079,0.14
R1333,L047,L081,0.12
R1334,L047,L086,0.1
R1335,L047,L088,0.11
R1336,L047,L089,0.1
R1337,L047,L090,3.45
R1338,L047,L098,0.81
R1339,L048,L002,0.1
R1340,L048,L005,0.1
R1341,L048,L011,0.13
R1342,L048,L016,0.1
R1343,L048,L017,0.1
R1344,L048,L018,0.1
R1345,L048,L022,0.13
R1346,L048,L023,0.1
R1347,L048,L024,0.1
R1348,L048,L030,0.1
R1349,L048,L033,0.13
R1350,L048,L040,0.1
R1351,L048,L041,0.1
R1352,L048,L045,0.1
R1353,L048,L058,0.1
R1354,L048,L060,0.1
R1355,L048,L064,0.11
R1356,L048,L066,0.1
R1357,L048,L068,0.1
R1358,L048,L070,0.11
R1359,L048,L072,0.1
R1360,L048,L074,0.1
R1361,L048,L075,0.1
R1362,L048,L079,0.13
R1363,L048,L081,0.13
R1364,L048,L085,0.12
R1365,L048,L090,3.44
R1366,L048,L092,3.47
R1367,L048,L099,0.84
R1368,L048,L100,0.83
R1369,L049,L002,0.1
R1370,L049,L007,0.1
R1371,L049,L008,0.1
R1372,L049,L009,0.16
R1373,L049,L012,0.16
R1374,L049,L016,0.1
R1375,L049,L026,0.1
R1376,L049,L029,0.1
R1377,L049,L033,0.13
R1378,L049,L036,0.1
R1379,L049,L039,0.17
R1380,L049,L041,0.1
R1381,L049,L044,0.12
R1382,L049,L045,0.11
R1383,L049,L050,0.13
R1384,L049,L057,0.1
R1385,L049,L061,0.12
R1386,L049,L066,0.1
R1387,L049,L067,0.12
R1388,L049,L072,0.1
R1389,L049,L074,0.1
R1390,L049,L075,0.1
R1391,L049,L076,0.1
R1392,L049,L078,0.1
R1393,L049,L079,0.13
R1394,L049,L082,0.1
R1395,L049,L085,0.12
R1396,L049,L087,0.1
R1397,L049,L088,0.12
R1398,L049,L089,0.1
R1399,L049,L092,3.47
R1400,L049,L094,3.45
R1401,L049,L100,0.84
R1402,L050,L002,0.22
R1403,L050,L004,0.15
R1404,L050,L007,0.14
R1405,L050,L009,0.28
R1406,L050,L013,0.24
R1407,L050,L015,0.28
R1408,L050,L023,0.16
R1409,L050,L025,0.28
R1410,L050,L027,0.1
R1411,L050,L028,0.15
R1412,L050,L030,0.16
R1413,L050,L035,0.12
R1414,L050,L038,0.17
R1415,L050,L040,0.11
R1416,L050,L042,0.15
R1417,L050,L043,0.15
R1418,L050,L046,0.23
R1419,L050,L048,0.13
R1420,L050,L049,0.13
R1421,L050,L051,0.23
R1422,L050,L054,0.16
R1423,L050,L058,0.16
R1424,L050,L063,0.1
R1425,L050,L067,0.1
R1426,L050,L082,0.15
R1427,L050,L085,0.1
R1428,L050,L089,0.12
R1429,L050,L094,3.52
R1430,L050,L096,3.52
R1431,L050,L097,3.51
R1432,L050,L099,0.96
R1433,L050,L100,0.94
R1434,L051,L002,0.1
R1435,L051,L006,0.1
R1436,L051,L007,0.1
R1437,L051,L013,0.1
R1438,L051,L022,0.1
R1439,L051,L023,0.1
R1440,L051,L024,0.12
R1441,L051,L029,0.12
R1442,L051,L032,0.17
R1443,L051,L033,0.1
R1444,L051,L039,0.1
R1445,L051,L044,0.22
R1446,L051,L047,0.13
R1447,L051,L048,0.11
R1448,L051,L049,0.11
R1449,L051,L052,0.12
R1450,L051,L053,0.1
R1451,L051,L055,0.1
R1452,L051,L068,0.1
R1453,L051,L069,0.17
R1454,L051,L079,0.1
R1455,L051,L084,0.1
R1456,L051,L085,0.22
R1457,L051,L086,0.12
R1458,L051,L090,3.33
R1459,L051,L095,3.33
R1460,L051,L096,3.34
R1461,L051,L097,3.34
R1462,L051,L098,0.68
R1463,L052,L008,0.11
R1464,L052,L009,0.16
R1465,L052,L013,0.13
R1466,L052,L016,0.1
R1467,L052,L024,0.1
R1468,L052,L026,0.1
R1469,L052,L031,0.1
R1470,L052,L032,0.1
R1471,L052,L033,0.13
R1472,L052,L037,0.1
R1473,L052,L049,0.1
R1474,L052,L061,0.12
R1475,L052,L063,0.11
R1476,L052,L064,0.12
R1477,L052,L065,0.1
R1478,L052,L074,0.1
R1479,L052,L076,0.1
R1480,L052,L077,0.1
R1481,L052,L079,0.14
R1482,L052,L080,0.11
R1483,L052,L084,0.1
R1484,L052,L088,0.12
R1485,L052,L089,0.1
R1486,L052,L092,3.48
R1487,L052,L093,3.47
R1488,L052,L094,3.46
R1489,L052,L100,0.84
R1490,L053,L005,0.1
R1491,L053,L006,0.1
R1492,L053,L012,0.1
R1493,L053,L013,0.1
R1494,L053,L015,0.1
R1495,L053,L022,0.1
R1496,L053,L026,0.1
R1497,L053,L028,0.1
R1498,L053,L030,0.1
R1499,L053,L031,0.13
R1500,L053,L033,0.1
R1501,L053,L034,0.12
R1502,L053,L041,0.16
R1503,L053,L042,0.1
R1504,L053,L043,0.1
R1505,L053,L045,0.1
R1506,L053,L047,0.12
R1507,L053,L048,0.11
R1508,L053,L051,0.1
R1509,L053,L055,0.1
R1510,L053,L057,0.1
R1511,L053,L068,0.1
R1512,L053,L070,0.1
R1513,L053,L072,0.11
R1514,L053,L082,0.1
R1515,L053,L085,0.21
R1516,L053,L097,3.34
R1517,L053,L098,0.69
R1518,L054,L004,0.1
R1519,L054,L022,0.1
R1520,L054,L023,0.1
R1521,L054,L030,0.1
R1522,L054,L032,0.1
R1523,L054,L035,0.1
R1524,L054,L048,0.1
R1525,L054,L051,0.1
R1526,L054,L057,0.1
R1527,L054,L059,0.1
R1528,L054,L061,0.15
R1529,L054,L062,0.1
R1530,L054,L064,0.1
R1531,L054,L069,0.1
R1532,L054,L082,0.1
R1533,L054,L083,0.1
R1534,L054,L088,0.15
R1535,L054,L089,0.1
R1536,L054,L090,3.41
R1537,L054,L099,0.81
R1538,L055,L010,0.14
R1539,L055,L011,0.15
R1540,L055,L012,0.14
R1541,L055,L014,0.1
R1542,L055,L022,0.1
R1543,L055,L023,0.1
R1544,L055,L027,0.1
R1545,L055,L028,0.1
R1546,L055,L036,0.1
R1547,L055,L038,0.1
R1548,L055,L041,0.1
R1549,L055,L048,0.1
R1550,L055,L049,0.1
R1551,L055,L053,0.1
R1552,L055,L057,0.1
R1553,L055,L058,0.1
R1554,L055,L061,0.14
R1555,L055,L065,0.1
R1556,L055,L073,0.1
R1557,L055,L078,0.1
R1558,L055,L080,0.13
R1559,L055,L083,0.1
R1560,L055,L084,0.1
R1561,L055,L087,0.1
R1562,L055,L088,0.15
R1563,L055,L089,0.1
R1564,L055,L093,3.44
R1565,L055,L095,3.41
R1566,L055,L097,3.42
R1567,L055,L099,0.81
R1568,L056,L002,0.16
R1569,L056,L008,0.16
R1570,L056,L020,0.1
R1571,L056,L022,0.18
R1572,L056,L024,0.1
R1573,L056,L027,0.1
R1574,L056,L033,0.19
R1575,L056,L034,0.1
R1576,L056,L037,0.1
R1577,L056,L041,0.11
R1578,L056,L053,0.17
R1579,L056,L054,0.1
R1580,L056,L067,0.1
R1581,L056,L068,0.1
R1582,L056,L070,0.17
R1583,L056,L073,0.1
R1584,L056,L075,0.1
R1585,L056,L079,0.19
R1586,L056,L083,0.1
R1587,L056,L085,0.1
R1588,L056,L090,3.48
R1589,L056,L100,0.89
R1590,L057,L002,0.1
R1591,L057,L006,0.1
R1592,L057,L007,0.1
R1593,L057,L008,0.1
R1594,L057,L009,0.13
R1595,L057,L011,0.15
R1596,L057,L018,0.1
R1597,L057,L022,0.1
R1598,L057,L024,0.1
R1599,L057,L029,0.1
R1600,L057,L030,0.1
R1601,L057,L032,0.1
R1602,L057,L034,0.1
R1603,L057,L046,0.1
R1604,L057,L048,0.1
R1605,L057,L049,0.1
R1606,L057,L055,0.1
R1607,L057,L063,0.14
R1608,L057,L067,0.15
R1609,L057,L077,0.1
R1610,L057,L079,0.11
R1611,L057,L081,0.16
R1612,L057,L083,0.1
R1613,L057,L086,0.1
R1614,L057,L087,0.1
R1615,L057,L090,3.41
R1616,L057,L092,3.45
R1617,L057,L093,3.45
R1618,L057,L094,3.43
R1619,L057,L095,3.41
R1620,L057,L098,0.77
R1621,L058,L011,0.15
R1622,L058,L021,0.1
R1623,L058,L022,0.1
R1624,L058,L026,0.1
R1625,L058,L032,0.1
R1626,L058,L037,0.1
R1627,L058,L038,0.1
R1628,L058,L041,0.1
R1629,L058,L042,0.1
R1630,L058,L043,0.1
R1631,L058,L044,0.14
R1632,L058,L046,0.1
R1633,L058,L048,0.1
R1634,L058,L050,0.16
R1635,L058,L051,0.1
R1636,L058,L059,0.1
R1637,L058,L061,0.15
R1638,L058,L062,0.1
R1639,L058,L063,0.14
R1640,L058,L069,0.1
R1641,L058,L072,0.1
R1642,L058,L075,0.1
R1643,L058,L079,0.1
R1644,L058,L080,0.14
R1645,L058,L082,0.1
R1646,L058,L083,0.1
R1647,L058,L087,0.1
R1648,L058,L096,3.41
R1649,L058,L097,3.41
R1650,L059,L005,0.1
R1651,L059,L006,0.1
R1652,L059,L011,0.14
R1653,L059,L012,0.14
R1654,L059,L013,0.1
R1655,L059,L014,0.1
R1656,L059,L017,0.1
R1657,L059,L019,0.1
R1658,L059,L022,0.1
R1659,L059,L029,0.1
R1660,L059,L036,0.1
R1661,L059,L037,0.1
R1662,L059,L039,0.14
R1663,L059,L040,0.1
R1664,L059,L041,0.1
R1665,L059,L044,0.13
R1666,L059,L045,0.1
R1667,L059,L046,0.1
R1668,L059,L050,0.15
R1669,L059,L053,0.1
R1670,L059,L060,0.1
R1671,L059,L061,0.14
R1672,L059,L063,0.13
R1673,L059,L064,0.1
R1674,L059,L067,0.14
R1675,L059,L072,0.1
R1676,L059,L074,0.1
R1677,L059,L076,0.1
R1678,L059,L077,0.1
R1679,L059,L079,0.11
R1680,L059,L081,0.15
R1681,L059,L084,0.1
R1682,L059,L086,0.1
R1683,L059,L090,3.41
R1684,L059,L091,3.42
R1685,L059,L093,3.44
R1686,L059,L096,3.42
R1687,L059,L097,3.42
R1688,L060,L004,0.1
R1689,L060,L006,0.1
R1690,L060,L013,0.1
R1691,L060,L019,0.1
R1692,L060,L022,0.1
R1693,L060,L023,0.1
R1694,L060,L026,0.1
R1695,L060,L029,0.1
R1696,L060,L036,0.1
R1697,L060,L040,0.12
R1698,L060,L048,0.1
R1699,L060,L053,0.1
R1700,L060,L055,0.1
R1701,L060,L056,0.16
R1702,L060,L059,0.1
R1703,L060,L061,0.2
R1704,L060,L063,0.2
R1705,L060,L064,0.1
R1706,L060,L065,0.1
R1707,L060,L066,0.11
R1708,L060,L067,0.21
R1709,L060,L070,0.1
R1710,L060,L077,0.1
R1711,L060,L080,0.19
R1712,L060,L082,0.1
R1713,L060,L083,0.11
R1714,L060,L084,0.1
R1715,L060,L085,0.2
R1716,L060,L087,0.1
R1717,L060,L089,0.11
R1718,L060,L091,3.35
R1719,L060,L099,0.75
R1720,L061,L003,0.26
R1721,L061,L005,0.14
R1722,L061,L014,0.14
R1723,L061,L015,0.27
R1724,L061,L016,0.14
R1725,L061,L021,0.24
R1726,L061,L023,0.15
R1727,L061,L024,0.12
R1728,L061,L026,0.14
R1729,L061,L034,0.11
R1730,L061,L035,0.11
R1731,L061,L036,0.12
R1732,L061,L040,0.1
R1733,L061,L041,0.17
R1734,L061,L045,0.21
R1735,L061,L046,0.22
R1736,L061,L050,0.1
R1737,L061,L055,0.14
R1738,L061,L059,0.14
R1739,L061,L060,0.2
R1740,L061,L064,0.21
R1741,L061,L065,0.12
R1742,L061,L066,0.1
R1743,L061,L072,0.11
R1744,L061,L074,0.14
R1745,L061,L075,0.1
R1746,L061,L076,0.2
R1747,L061,L079,0.24
R1748,L061,L084,0.14
R1749,L061,L085,0.1
R1750,L061,L087,0.14
R1751,L061,L088,0.1
R1752,L061,L089,0.12
R1753,L061,L092,3.53
R1754,L061,L094,3.51
R1755,L061,L095,3.49
R1756,L062,L003,0.13
R1757,L062,L005,0.1
R1758,L062,L006,0.1
R1759,L062,L015,0.14
R1760,L062,L016,0.1
R1761,L062,L018,0.1
R1762,L062,L020,0.1
R1763,L062,L022,0.11
R1764,L062,L023,0.1
R1765,L062,L027,0.1
R1766,L062,L036,0.1
R1767,L062,L045,0.1
R1768,L062,L048,0.1
R1769,L062,L050,0.15
R1770,L062,L056,0.1
R1771,L062,L059,0.1
R1772,L062,L060,0.1
R1773,L062,L063,0.13
R1774,L062,L065,0.1
R1775,L062,L070,0.1
R1776,L062,L072,0.1
R1777,L062,L073,0.1
R1778,L062,L074,0.1
R1779,L062,L080,0.13
R1780,L062,L081,0.15
R1781,L062,L082,0.1
R1782,L062,L083,0.1
R1783,L062,L084,0.1
R1784,L062,L089,0.1
R1785,L062,L090,3.42
R1786,L062,L095,3.42
R1787,L062,L099,0.82
R1788,L063,L003,0.25
R1789,L063,L004,0.13
R1790,L063,L006,0.13
R1791,L063,L009,0.27
R1792,L063,L011,0.1
R1793,L063,L013,0.22
R1794,L063,L014,0.14
R1795,L063,L024,0.11
R1796,L063,L025,0.26
R1797,L063,L026,0.13
R1798,L063,L027,0.1
R1799,L063,L030,0.14
R1800,L063,L034,0.1
R1801,L063,L039,0.27
R1802,L063,L043,0.13
R1803,L063,L052,0.11
R1804,L063,L053,0.21
R1805,L063,L056,0.1
R1806,L063,L060,0.2
R1807,L063,L061,0.1
R1808,L063,L062,0.13
R1809,L063,L064,0.21
R1810,L063,L069,0.1
R1811,L063,L071,0.11
R1812,L063,L082,0.14
R1813,L063,L084,0.13
R1814,L063,L087,0.13
R1815,L063,L089,0.11
R1816,L063,L092,3.53
R1817,L063,L098,0.89
R1818,L064,L009,0.1
R1819,L064,L012,0.1
R1820,L064,L022,0.1
R1821,L064,L028,0.1
R1822,L064,L031,0.13
R1823,L064,L036,0.11
R1824,L064,L039,0.1
R1825,L064,L041,0.16
R1826,L064,L049,0.11
R1827,L064,L053,0.1
R1828,L064,L063,0.21
R1829,L064,L065,0.12
R1830,L064,L066,0.12
R1831,L064,L067,0.22
R1832,L064,L070,0.1
R1833,L064,L074,0.1
R1834,L064,L079,0.1
R1835,L064,L082,0.1
R1836,L064,L085,0.21
R1837,L064,L087,0.1
R1838,L064,L088,0.22
R1839,L064,L094,3.34
R1840,L064,L095,3.33
R1841,L064,L099,0.73
R1842,L065,L002,0.11
R1843,L065,L003,0.16
R1844,L065,L004,0.1
R1845,L065,L006,0.1
R1846,L065,L009,0.16
R1847,L065,L010,0.17
R1848,L065,L011,0.13
R1849,L065,L012,0.16
R1850,L065,L014,0.1
R1851,L065,L015,0.17
R1852,L065,L016,0.1
R1853,L065,L017,0.1
R1854,L065,L018,0.1
R1855,L065,L022,0.13
R1856,L065,L034,0.1
R1857,L065,L035,0.1
R1858,L065,L038,0.1
R1859,L065,L039,0.17
R1860,L065,L043,0.1
R1861,L065,L044,0.12
R1862,L065,L046,0.12
R1863,L065,L064,0.12
R1864,L065,L066,0.1
R1865,L065,L068,0.1
R1866,L065,L071,0.1
R1867,L065,L072,0.1
R1868,L065,L073,0.1
R1869,L065,L078,0.1
R1870,L065,L079,0.13
R1871,L065,L080,0.11
R1872,L065,L081,0.13
R1873,L065,L088,0.12
R1874,L065,L089,0.1
R1875,L065,L090,3.44
R1876,L065,L094,3.45
R1877,L066,L012,0.18
R1878,L066,L014,0.1
R1879,L066,L015,0.18
R1880,L066,L018,0.1
R1881,L066,L029,0.1
R1882,L066,L030,0.1
R1883,L066,L033,0.15
R1884,L066,L036,0.1
R1885,L066,L044,0.1
R1886,L066,L048,0.1
R1887,L066,L051,0.13
R1888,L066,L052,0.1
R1889,L066,L055,0.1
R1890,L066,L061,0.1
R1891,L066,L063,0.1
R1892,L066,L075,0.1
R1893,L066,L076,0.11
R1894,L066,L079,0.15
R1895,L066,L083,0.1
R1896,L066,L084,0.1
R1897,L066,L087,0.1
R1898,L066,L091,3.45
R1899,L066,L094,3.46
R1900,L066,L098,0.81
R1901,L067,L002,0.21
R1902,L067,L009,0.28
R1903,L067,L014,0.14
R1904,L067,L018,0.15
R1905,L067,L020,0.11
R1906,L067,L024,0.12
R1907,L067,L026,0.14
R1908,L067,L031,0.11
R1909,L067,L033,0.24
R1910,L067,L037,0.15
R1911,L067,L039,0.28
R1912,L067,L041,0.17
R1913,L067,L043,0.14
R1914,L067,L044,0.1
R1915,L067,L052,0.12
R1916,L067,L055,0.14
R1917,L067,L058,0.15
R1918,L067,L059,0.14
R1919,L067,L063,0.1
R1920,L067,L065,0.12
R1921,L067,L069,0.1
R1922,L067,L070,0.22
R1923,L067,L074,0.14
R1924,L067,L081,0.1
R1925,L067,L082,0.15
R1926,L067,L083,0.11
R1927,L067,L085,0.1
R1928,L067,L086,0.11
R1929,L067,L087,0.14
R1930,L067,L090,3.5
R1931,L067,L092,3.54
R1932,L067,L095,3.5
R1933,L067,L097,3.5
R1934,L067,L098,0.9
R1935,L068,L005,0.1
R1936,L068,L006,0.1
R1937,L068,L014,0.1
R1938,L068,L016,0.1
R1939,L068,L020,0.1
R1940,L068,L022,0.1
R1941,L068,L029,0.1
R1942,L068,L033,0.1
R1943,L068,L036,0.1
R1944,L068,L039,0.14
R1945,L068,L040,0.1
R1946,L068,L041,0.1
R1947,L068,L043,0.1
R1948,L068,L051,0.1
R1949,L068,L054,0.1
R1950,L068,L055,0.1
R1951,L068,L056,0.1
R1952,L068,L061,0.15
R1953,L068,L080,0.14
R1954,L068,L081,0.15
R1955,L068,L082,0.1
R1956,L068,L083,0.1
R1957,L068,L085,0.15
R1958,L068,L088,0.15
R1959,L068,L091,3.42
R1960,L068,L097,3.41
R1961,L069,L002,0.15
R1962,L069,L003,0.21
R1963,L069,L004,0.1
R1964,L069,L014,0.1
R1965,L069,L028,0.1
R1966,L069,L030,0.1
R1967,L069,L038,0.1
R1968,L069,L039,0.22
R1969,L069,L040,0.1
R1970,L069,L042,0.1
R1971,L069,L043,0.1
R1972,L069,L044,0.1
R1973,L069,L050,0.1
R1974,L069,L055,0.1
R1975,L069,L058,0.1
R1976,L069,L059,0.1
R1977,L069,L060,0.15
R1978,L069,L065,0.1
R1979,L069,L073,0.1
R1980,L069,L074,0.1
R1981,L069,L075,0.1
R1982,L069,L077,0.15
R1983,L069,L079,0.18
R1984,L069,L082,0.1
R1985,L069,L085,0.1
R1986,L069,L090,3.47
R1987,L069,L092,3.51
R1988,L069,L093,3.5
R1989,L069,L095,3.47
R1990,L070,L006,0.1
R1991,L070,L015,0.1
R1992,L070,L017,0.12
R1993,L070,L018,0.1
R1994,L070,L021,0.1
R1995,L070,L026,0.1
