id_rute,asal,tujuan,jarak
R0998,L309,L261,0.1
R0999,L195,L239,5.76
R1000,L449,L155,5.97
R1001,L033,L326,1.08
R1002,L365,L421,0.12
R1003,L482,L152,6.03
R1004,L076,L404,1.07
R1005,L224,L302,0.1
R1006,L186,L010,4.98
R1007,L190,L160,0.1
R1008,L221,L413,0.1
R1009,L415,L364,0.1
R1010,L320,L355,0.18
R1011,L300,L297,0.1
R1012,L475,L149,5.98
R1013,L186,L046,4.92
R1014,L097,L383,2.57
R1015,L312,L271,0.1
R1016,L498,L398,0.12
R1017,L494,L019,1.21
R1018,L070,L100,0.72
R1019,L303,L451,0.1
R1020,L021,L473,1.07
R1021,L216,L154,6.02
R1022,L027,L138,7.18
R1023,L435,L378,0.1
R1024,L251,L148,6.25
R1025,L287,L479,0.1
R1026,L402,L466,0.1
R1027,L478,L159,5.09
R1028,L075,L071,0.1
R1029,L275,L096,2.51
R1030,L461,L372,0.16
R1031,L112,L218,6.28
R1032,L109,L329,6.03
R1033,L023,L289,1.17
R1034,L453,L102,6.26
R1035,L258,L192,4.97
R1036,L005,L357,1.11
R1037,L322,L213,0.1
R1038,L201,L152,6.04
R1039,L493,L031,1.22
R1040,L419,L002,1.11
R1041,L304,L280,0.1
R1042,L370,L225,0.15
R1043,L135,L179,7.49
R1044,L035,L241,1.21
R1045,L210,L093,2.64
R1046,L055,L070,0.1
R1047,L108,L225,6.18
R1048,L327,L120,5.99
R1049,L291,L346,0.2
R1050,L328,L493,0.12
R1051,L390,L325,0.1
R1052,L068,L045,0.1
R1053,L292,L427,0.1
R1054,L369,L122,6.29
R1055,L022,L423,1.07
R1056,L082,L208,1.18
R1057,L363,L078,1.15
R1058,L065,L384,1.19
R1059,L339,L215,0.16
R1060,L493,L044,1.31
R1061,L418,L279,0.17
R1062,L125,L026,7.15
R1063,L055,L047,0.1
R1064,L252,L103,6.24
R1065,L371,L203,0.1
R1066,L328,L470,0.12
R1067,L369,L279,0.16
R1068,L470,L145,5.99
R1069,L226,L459,0.19
R1070,L018,L430,1.16
R1071,L336,L065,1.2
R1072,L084,L375,1.18
R1073,L104,L353,6.0
R1074,L116,L178,7.85
R1075,L350,L494,0.1
R1076,L316,L352,0.11
R1077,L199,L441,0.1
R1078,L494,L395,0.17
R1079,L283,L211,0.1
R1080,L164,L376,4.95
R1081,L433,L155,6.02
R1082,L446,L174,5.0
R1083,L370,L444,0.1
R1084,L029,L151,7.13
R1085,L466,L152,5.98
R1086,L042,L270,1.2
R1087,L283,L067,1.32
R1088,L059,L179,4.78
R1089,L177,L171,0.1
R1090,L161,L306,5.12
R1091,L397,L174,4.98
R1092,L286,L486,0.1
R1093,L246,L270,0.1
R1094,L180,L441,5.1
R1095,L275,L184,5.0
R1096,L156,L004,7.25
R1097,L361,L107,6.08
R1098,L249,L311,0.1
R1099,L197,L121,1.57
R1100,L210,L060,1.13
R1101,L119,L430,6.01
R1102,L321,L156,6.14
R1103,L479,L364,0.1
R1104,L043,L328,1.12
R1105,L008,L370,1.11
R1106,L275,L305,0.11
R1107,L027,L203,1.26
R1108,L279,L195,5.75
R1109,L451,L158,5.15
R1110,L283,L165,5.1
R1111,L053,L377,1.11
R1112,L482,L374,0.13
R1113,L489,L270,0.17
R1114,L254,L138,6.0
R1115,L327,L208,0.1
R1116,L372,L359,0.11
R1117,L472,L446,0.1
R1118,L263,L452,0.16
R1119,L260,L038,1.16
R1120,L378,L173,5.16
R1121,L401,L422,0.1
R1122,L334,L103,6.25
R1123,L339,L218,0.1
R1124,L393,L338,0.2
R1125,L226,L161,5.19
R1126,L136,L496,6.32
R1127,L214,L452,0.18
R1128,L168,L076,4.92
R1129,L333,L143,6.05
R1130,L380,L075,1.25
R1131,L304,L116,6.22
R1132,L196,L403,5.7
R1133,L013,L318,1.09
R1134,L387,L379,0.1
R1135,L051,L430,1.09
R1136,L070,L443,1.1
R1137,L146,L173,7.77
R1138,L445,L469,0.14
R1139,L082,L417,1.1
R1140,L074,L413,1.18
R1141,L270,L059,1.2
R1142,L276,L139,6.24
R1143,L320,L325,0.1
R1144,L343,L049,1.19
R1145,L339,L195,5.68
R1146,L107,L446,6.08
R1147,L066,L450,1.21
R1148,L162,L009,4.81
R1149,L051,L407,1.03
R1150,L298,L284,0.1
R1151,L074,L161,4.94
R1152,L328,L306,0.13
R1153,L346,L440,0.15
R1154,L342,L061,1.27
R1155,L399,L186,5.18
R1156,L344,L287,0.1
R1157,L471,L211,0.1
R1158,L209,L062,1.19
R1159,L422,L206,0.1
R1160,L039,L325,1.04
R1161,L105,L499,6.27
R1162,L414,L351,0.14
R1163,L077,L171,4.92
R1164,L337,L247,0.11
R1165,L190,L048,4.93
R1166,L140,L227,6.02
R1167,L213,L217,0.1
R1168,L319,L235,0.1
R1169,L270,L193,5.19
R1170,L297,L296,0.1
R1171,L341,L482,0.11
R1172,L069,L023,0.1
R1173,L055,L125,7.15
R1174,L422,L327,0.1
R1175,L173,L260,5.11
R1176,L192,L130,7.44
R1177,L266,L079,1.08
R1178,L155,L248,5.97
R1179,L436,L081,1.3
R1180,L495,L167,5.12
R1181,L365,L466,0.1
R1182,L114,L332,6.01
R1183,L175,L311,5.13
R1184,L021,L024,0.14
R1185,L351,L424,0.11
R1186,L258,L345,0.11
R1187,L277,L215,0.12
R1188,L282,L144,6.1
R1189,L098,L472,0.41
R1190,L273,L361,0.18
R1191,L464,L041,1.22
R1192,L414,L220,0.1
R1193,L041,L203,1.21
R1194,L448,L478,0.1
R1195,L482,L354,0.1
R1196,L240,L412,0.1
R1197,L467,L311,0.1
R1198,L197,L487,5.65
R1199,L076,L426,1.12
R1200,L279,L260,0.1
R1201,L406,L072,1.14
R1202,L429,L464,0.1
R1203,L356,L480,0.1
R1204,L355,L255,0.17
R1205,L345,L241,0.11
R1206,L262,L472,0.1
R1207,L045,L474,1.1
R1208,L294,L275,0.1
R1209,L379,L319,0.1
R1210,L234,L001,1.15
R1211,L182,L448,5.11
R1212,L429,L176,5.19
R1213,L213,L472,0.1
R1214,L012,L153,7.25
R1215,L246,L469,0.1
R1216,L345,L362,0.15
R1217,L352,L258,0.1
R1218,L436,L480,0.1
R1219,L330,L090,2.56
R1220,L141,L303,6.27
R1221,L281,L463,0.1
R1222,L481,L488,0.1
R1223,L027,L052,0.1
R1224,L215,L252,0.1
R1225,L123,L254,6.27
R1226,L096,L008,3.35
R1227,L408,L274,0.1
R1228,L435,L377,0.14
R1229,L072,L325,1.21
R1230,L415,L170,5.1
R1231,L267,L155,6.03
R1232,L442,L007,1.18
R1233,L124,L106,0.1
R1234,L231,L318,0.1
R1235,L444,L462,0.1
R1236,L152,L433,6.03
R1237,L480,L384,0.1
R1238,L164,L035,4.8
R1239,L188,L392,5.1
R1240,L383,L451,0.1
R1241,L067,L102,7.49
R1242,L421,L334,0.16
R1243,L098,L318,0.48
R1244,L065,L141,7.43
R1245,L339,L152,5.94
R1246,L356,L470,0.1
R1247,L395,L461,0.1
R1248,L379,L453,0.1
R1249,L281,L296,0.1
R1250,L220,L200,0.1
R1251,L159,L041,5.01
R1252,L238,L105,6.22
R1253,L089,L391,1.22
R1254,L349,L430,0.1
R1255,L328,L407,0.1
R1256,L321,L368,0.1
R1257,L496,L220,0.1
R1258,L045,L284,1.1
R1259,L331,L418,0.1
R1260,L398,L179,4.97
R1261,L396,L398,0.11
R1262,L410,L153,6.26
R1263,L020,L147,7.15
R1264,L468,L423,0.1
R1265,L206,L274,0.1
R1266,L033,L086,0.13
R1267,L257,L468,0.1
R1268,L392,L284,0.1
R1269,L433,L285,0.1
R1270,L050,L026,0.15
R1271,L418,L422,0.12
R1272,L382,L499,0.12
R1273,L410,L189,5.12
R1274,L354,L257,0.12
R1275,L481,L069,1.28
R1276,L420,L202,0.1
R1277,L401,L225,0.1
R1278,L288,L168,5.13
R1279,L381,L396,0.1
R1280,L348,L219,0.1
R1281,L109,L462,6.03
R1282,L084,L289,1.17
R1283,L158,L238,5.08
R1284,L380,L022,1.08
R1285,L458,L350,0.1
R1286,L191,L235,5.17
R1287,L352,L189,5.17
R1288,L196,L350,5.69
R1289,L060,L426,1.12
R1290,L474,L294,0.1
R1291,L043,L373,1.18
R1292,L330,L286,0.1
R1293,L167,L408,5.04
R1294,L470,L180,5.1
R1295,L105,L204,6.16
R1296,L225,L120,5.96
R1297,L148,L165,7.84
R1298,L137,L421,5.99
R1299,L085,L231,1.32
R1300,L110,L175,7.77
R1301,L140,L426,6.01
R1302,L189,L059,4.93
R1303,L303,L044,1.31
R1304,L454,L213,0.1
R1305,L365,L364,0.1
R1306,L232,L020,1.14
R1307,L027,L405,1.2
R1308,L223,L051,1.1
R1309,L174,L424,5.1
R1310,L464,L263,0.13
R1311,L048,L464,1.22
R1312,L479,L242,0.1
R1313,L001,L389,1.19
R1314,L182,L284,5.11
R1315,L477,L089,1.21
R1316,L251,L271,0.1
R1317,L004,L134,7.15
R1318,L047,L361,1.14
R1319,L295,L197,5.66
R1320,L422,L238,0.1
R1321,L287,L193,5.12
R1322,L056,L180,4.93
R1323,L486,L030,1.17
R1324,L462,L310,0.1
R1325,L233,L487,0.1
R1326,L156,L124,0.14
R1327,L456,L007,1.19
R1328,L193,L042,4.96
R1329,L279,L194,5.74
R1330,L239,L158,5.0
R1331,L170,L287,5.12
R1332,L403,L260,0.1
R1333,L389,L362,0.1
R1334,L081,L209,1.31
R1335,L028,L203,1.18
R1336,L068,L047,0.1
R1337,L433,L288,0.11
R1338,L332,L056,1.26
R1339,L074,L435,1.18
R1340,L053,L412,1.1
R1341,L040,L442,1.21
R1342,L314,L453,0.1
R1343,L149,L120,0.1
R1344,L195,L087,6.87
R1345,L141,L116,0.1
R1346,L496,L164,4.94
R1347,L137,L411,6.02
R1348,L462,L287,0.1
R1349,L080,L142,7.2
R1350,L072,L138,7.12
R1351,L098,L010,0.65
R1352,L127,L073,7.4
R1353,L348,L307,0.1
R1354,L425,L261,0.11
R1355,L110,L106,0.3
R1356,L189,L170,0.1
R1357,L299,L301,0.11
R1358,L486,L393,0.1
R1359,L340,L073,1.17
R1360,L164,L342,5.01
R1361,L103,L246,6.23
R1362,L031,L486,1.22
R1363,L490,L283,0.1
R1364,L473,L459,0.11
R1365,L405,L404,0.16
R1366,L192,L031,4.81
R1367,L290,L337,0.17
R1368,L163,L382,5.11
R1369,L233,L068,1.17
R1370,L077,L229,1.11
R1371,L076,L121,7.04
R1372,L096,L328,2.53
R1373,L409,L150,6.0
R1374,L152,L079,7.0
R1375,L459,L416,0.16
R1376,L077,L085,0.21
R1377,L358,L184,5.1
R1378,L470,L425,0.1
R1379,L437,L248,0.1
R1380,L438,L213,0.1
R1381,L412,L075,1.26
R1382,L341,L131,5.98
R1383,L355,L215,0.1
R1384,L233,L189,5.1
R1385,L213,L360,0.1
R1386,L405,L152,6.01
R1387,L366,L044,1.24
R1388,L087,L400,1.19
R1389,L284,L011,1.31
R1390,L024,L051,0.12
R1391,L316,L079,1.07
R1392,L017,L048,0.1
R1393,L096,L341,2.57
R1394,L170,L290,5.18
R1395,L279,L462,0.1
R1396,L269,L268,0.1
R1397,L426,L072,1.21
R1398,L335,L479,0.1
R1399,L262,L229,0.16
R1400,L348,L418,0.18
R1401,L175,L081,4.9
R1402,L204,L404,0.2
R1403,L058,L170,4.94
R1404,L497,L397,0.1
R1405,L370,L027,1.26
R1406,L150,L289,6.03
R1407,L106,L368,6.08
R1408,L286,L298,0.11
R1409,L345,L384,0.11
R1410,L062,L441,1.19
R1411,L397,L431,0.21
R1412,L363,L289,0.1
R1413,L202,L192,5.04
R1414,L156,L490,6.13
R1415,L305,L204,0.14
R1416,L357,L214,0.1
R1417,L020,L071,0.1
R1418,L165,L309,5.01
R1419,L217,L356,0.1
R1420,L255,L468,0.1
R1421,L489,L406,0.1
R1422,L026,L087,0.1
R1423,L178,L364,5.18
R1424,L380,L090,2.56
R1425,L345,L361,0.1
R1426,L450,L005,1.17
R1427,L424,L361,0.11
R1428,L291,L017,1.18
R1429,L496,L386,0.1
R1430,L035,L177,4.94
R1431,L159,L472,5.0
R1432,L055,L006,0.1
R1433,L275,L009,1.04
R1434,L040,L255,1.14
R1435,L048,L375,1.2
R1436,L437,L336,0.1
R1437,L229,L307,0.1
R1438,L137,L489,6.0
R1439,L365,L167,5.05
R1440,L315,L346,0.17
R1441,L443,L352,0.12
R1442,L134,L420,6.04
R1443,L122,L302,6.24
R1444,L382,L112,6.24
R1445,L039,L304,1.03
R1446,L269,L500,0.11
R1447,L097,L165,4.08
R1448,L328,L406,0.1
R1449,L067,L222,1.3
R1450,L059,L138,7.1
R1451,L310,L394,0.23
R1452,L212,L496,0.1
R1453,L185,L479,5.1
R1454,L021,L111,7.13
R1455,L355,L136,6.31
R1456,L085,L132,7.23
R1457,L331,L044,1.23
R1458,L086,L356,1.21
R1459,L445,L029,1.15
R1460,L199,L233,0.1
R1461,L058,L294,1.16
R1462,L194,L038,6.84
R1463,L379,L200,0.1
R1464,L150,L377,5.99
R1465,L300,L056,1.27
R1466,L458,L264,0.12
R1467,L330,L344,0.1
R1468,L491,L032,1.21
R1469,L012,L034,0.18
R1470,L320,L415,0.1
R1471,L189,L081,4.87
R1472,L199,L125,6.02
R1473,L479,L408,0.1
R1474,L136,L334,6.32
R1475,L377,L168,5.02
R1476,L203,L015,1.04
R1477,L161,L098,4.88
R1478,L051,L412,1.1
R1479,L170,L332,5.17
R1480,L167,L443,5.03
R1481,L127,L370,6.3
R1482,L437,L038,1.17
R1483,L347,L410,0.11
R1484,L044,L372,1.25
R1485,L056,L346,1.29
R1486,L163,L329,5.18
R1487,L108,L393,6.3
R1488,L093,L350,2.59
R1489,L348,L231,0.12
R1490,L237,L394,0.1
R1491,L447,L353,0.1
R1492,L256,L264,0.11
R1493,L089,L236,1.15
R1494,L163,L185,0.1
R1495,L071,L447,1.19
R1496,L197,L443,5.64
R1497,L486,L317,0.1
R1498,L078,L226,1.18
R1499,L169,L344,5.11
R1500,L324,L138,5.98
R1501,L236,L290,0.17
R1502,L337,L193,5.02
R1503,L320,L369,0.1
R1504,L066,L373,1.22
R1505,L374,L489,0.11
R1506,L244,L230,0.12
R1507,L269,L323,0.1
R1508,L310,L361,0.18
R1509,L154,L193,7.59
R1510,L255,L016,1.1
R1511,L165,L122,7.85
R1512,L016,L408,1.17
R1513,L416,L378,0.1
R1514,L326,L341,0.1
R1515,L272,L370,0.1
R1516,L404,L260,0.1
R1517,L379,L432,0.1
R1518,L280,L081,1.31
R1519,L460,L277,0.1
R1520,L177,L483,5.1
R1521,L246,L088,1.32
R1522,L084,L255,1.1
R1523,L411,L384,0.1
R1524,L316,L003,1.05
R1525,L395,L296,0.1
R1526,L045,L034,0.12
R1527,L092,L115,4.33
R1528,L121,L438,6.04
R1529,L440,L075,1.18
R1530,L072,L402,1.21
R1531,L500,L205,0.1
R1532,L162,L475,4.86
R1533,L090,L041,3.49
R1534,L301,L490,0.11
R1535,L371,L060,1.1
R1536,L386,L448,0.1
R1537,L432,L335,0.1
R1538,L282,L476,0.14
R1539,L466,L068,1.19
R1540,L144,L017,7.2
R1541,L334,L294,0.16
R1542,L375,L295,0.11
R1543,L194,L283,5.67
R1544,L409,L208,0.1
R1545,L093,L088,3.53
R1546,L416,L067,1.26
R1547,L024,L217,1.22
R1548,L298,L377,0.1
R1549,L116,L071,7.4
R1550,L169,L226,5.18
R1551,L294,L486,0.15
R1552,L275,L064,1.09
R1553,L488,L208,0.1
R1554,L494,L288,0.12
R1555,L351,L468,0.1
R1556,L252,L117,5.99
R1557,L074,L339,1.19
R1558,L015,L024,0.17
R1559,L427,L463,0.1
R1560,L365,L402,0.1
R1561,L271,L215,0.1
R1562,L155,L449,5.97
R1563,L154,L304,6.0
R1564,L034,L159,4.93
R1565,L195,L076,6.81
R1566,L383,L047,1.21
R1567,L208,L195,5.7
R1568,L301,L094,2.57
R1569,L106,L413,5.99
R1570,L157,L229,6.03
R1571,L204,L161,5.0
R1572,L125,L017,7.18
R1573,L196,L306,5.69
R1574,L307,L402,0.1
R1575,L313,L333,0.1
R1576,L398,L148,6.26
R1577,L498,L235,0.17
R1578,L189,L303,5.1
R1579,L229,L110,6.28
R1580,L456,L009,1.05
R1581,L344,L442,0.11
R1582,L022,L162,4.77
R1583,L196,L198,5.68
R1584,L047,L484,1.24
R1585,L243,L130,5.98
R1586,L436,L259,0.15
R1587,L143,L043,7.17
R1588,L199,L468,0.1
R1589,L047,L340,1.21
R1590,L365,L500,0.1
R1591,L267,L114,6.04
R1592,L030,L287,1.16
R1593,L129,L409,5.95
R1594,L161,L212,5.01
R1595,L155,L138,0.1
R1596,L489,L163,5.02
R1597,L072,L369,1.14
R1598,L038,L227,1.17
R1599,L266,L234,0.1
R1600,L256,L306,0.1
R1601,L047,L461,1.23
R1602,L067,L290,1.24
R1603,L072,L405,1.14
R1604,L461,L366,0.1
R1605,L454,L061,1.32
R1606,L298,L079,1.07
R1607,L383,L266,0.1
R1608,L408,L210,0.1
R1609,L273,L251,0.1
R1610,L440,L019,1.13
R1611,L181,L433,5.01
R1612,L161,L189,0.1
R1613,L416,L070,1.04
R1614,L205,L381,0.1
R1615,L330,L412,0.1
R1616,L383,L387,0.1
R1617,L169,L049,4.94
R1618,L041,L129,7.15
R1619,L488,L440,0.11
R1620,L267,L212,0.1
R1621,L149,L485,6.04
R1622,L120,L278,6.0
R1623,L380,L125,6.03
R1624,L112,L045,7.3
R1625,L223,L141,6.29
R1626,L175,L479,5.12
R1627,L031,L465,1.23
R1628,L393,L329,0.1
R1629,L146,L043,7.26
R1630,L256,L440,0.1
R1631,L211,L023,1.17
R1632,L315,L489,0.1
R1633,L287,L427,0.1
R1634,L129,L484,5.95
R1635,L068,L245,1.17
R1636,L214,L299,0.11
R1637,L387,L370,0.1
R1638,L307,L261,0.11
R1639,L243,L362,0.1
R1640,L455,L361,0.1
R1641,L140,L120,0.1
R1642,L434,L338,0.12
R1643,L301,L074,1.1
R1644,L073,L179,4.8
R1645,L063,L022,0.23
R1646,L152,L359,6.0
R1647,L369,L214,0.1
R1648,L126,L078,7.11
R1649,L010,L132,7.0
R1650,L128,L496,6.07
R1651,L183,L203,5.1
R1652,L210,L077,1.13
R1653,L321,L402,0.1
R1654,L123,L157,0.32
R1655,L004,L093,3.44
R1656,L447,L025,1.03
R1657,L397,L433,0.1
R1658,L217,L057,1.18
R1659,L354,L471,0.11
R1660,L429,L236,0.18
R1661,L209,L053,1.1
R1662,L079,L352,1.02
R1663,L178,L474,5.09
R1664,L408,L033,1.07
R1665,L331,L344,0.11
R1666,L009,L064,0.1
R1667,L361,L186,5.01
R1668,L313,L146,6.11
R1669,L296,L322,0.1
R1670,L008,L184,4.91
R1671,L317,L036,1.22
R1672,L254,L096,2.62
R1673,L333,L389,0.1
R1674,L314,L147,5.99
R1675,L396,L445,0.1
R1676,L021,L159,4.91
R1677,L187,L191,0.1
R1678,L117,L212,5.95
R1679,L485,L379,0.11
R1680,L426,L064,1.11
R1681,L002,L145,7.03
R1682,L188,L272,5.13
R1683,L336,L170,5.1
R1684,L274,L195,5.7
R1685,L143,L386,6.05
R1686,L443,L498,0.1
R1687,L184,L158,0.1
R1688,L424,L219,0.1
R1689,L275,L276,0.1
R1690,L248,L179,4.94
R1691,L176,L419,5.11
R1692,L412,L286,0.1
R1693,L185,L360,5.1
R1694,L246,L110,6.27
R1695,L397,L279,0.19
R1696,L484,L247,0.1
R1697,L482,L466,0.17
R1698,L005,L249,1.18
R1699,L487,L172,5.11
R1700,L081,L387,1.33
R1701,L341,L463,0.1
R1702,L317,L026,1.19
R1703,L140,L064,7.05
R1704,L260,L395,0.1
R1705,L486,L329,0.1
R1706,L118,L311,6.01
R1707,L197,L046,6.73
R1708,L196,L230,5.64
R1709,L441,L177,5.11
R1710,L212,L354,0.1
R1711,L388,L171,5.1
R1712,L080,L055,0.13
R1713,L231,L453,0.1
R1714,L414,L080,1.23
R1715,L042,L437,1.19
R1716,L348,L485,0.17
R1717,L239,L349,0.12
R1718,L349,L300,0.1
R1719,L101,L235,0.43
R1720,L276,L087,1.15
R1721,L460,L433,0.1
R1722,L111,L428,6.13
R1723,L288,L061,1.3
R1724,L238,L469,0.1
R1725,L491,L420,0.1
R1726,L017,L092,3.48
R1727,L283,L391,0.1
R1728,L223,L340,0.1
R1729,L450,L239,0.12
R1730,L482,L191,5.0
R1731,L086,L191,4.94
R1732,L150,L212,5.99
R1733,L076,L034,0.11
R1734,L290,L106,6.1
R1735,L429,L301,0.17
R1736,L301,L381,0.11
R1737,L202,L259,0.1
R1738,L219,L491,0.1
R1739,L122,L150,0.26
R1740,L485,L467,0.15
R1741,L351,L238,0.1
R1742,L452,L290,0.1
R1743,L472,L119,5.99
R1744,L270,L020,1.23
R1745,L334,L450,0.1
R1746,L349,L313,0.1
R1747,L242,L187,5.1
R1748,L215,L233,0.1
R1749,L127,L349,6.27
R1750,L417,L039,0.96
R1751,L145,L254,6.01
R1752,L407,L174,5.0
R1753,L432,L347,0.11
R1754,L372,L153,6.28
R1755,L164,L124,7.43
R1756,L392,L131,5.98
R1757,L426,L044,1.32
R1758,L265,L090,2.6
R1759,L360,L444,0.1
R1760,L064,L302,1.1
R1761,L439,L328,0.2
R1762,L119,L237,5.98
R1763,L233,L259,0.1
R1764,L404,L226,0.1
R1765,L250,L168,4.95
R1766,L200,L347,0.1
R1767,L141,L032,7.47
R1768,L353,L031,1.22
R1769,L051,L224,1.1
R1770,L184,L488,5.11
R1771,L500,L050,1.27
R1772,L370,L349,0.1
R1773,L391,L143,6.04
R1774,L428,L439,0.1
R1775,L024,L206,1.2
R1776,L326,L199,0.1
R1777,L043,L256,1.17
R1778,L318,L195,5.7
R1779,L196,L318,5.68
R1780,L449,L498,0.11
R1781,L301,L371,0.1
R1782,L032,L246,1.26
R1783,L487,L381,0.1
R1784,L299,L181,5.11
R1785,L244,L245,0.11
R1786,L122,L405,6.28
R1787,L277,L428,0.11
R1788,L370,L241,0.1
R1789,L419,L103,6.23
R1790,L189,L315,5.0
R1791,L324,L094,2.57
R1792,L248,L401,0.1
R1793,L394,L046,1.07
R1794,L095,L387,2.6
R1795,L412,L243,0.1
R1796,L423,L109,6.02
R1797,L199,L215,0.15
R1798,L212,L154,5.99
R1799,L063,L211,1.3
R1800,L492,L208,0.1
R1801,L350,L124,5.99
R1802,L114,L113,0.31
R1803,L391,L421,0.11
R1804,L253,L456,0.1
R1805,L366,L333,0.1
R1806,L445,L397,0.1
R1807,L185,L029,4.93
R1808,L048,L023,0.1
R1809,L317,L068,1.18
R1810,L222,L096,2.58
R1811,L245,L079,1.07
R1812,L263,L213,0.12
R1813,L398,L029,1.2
R1814,L491,L220,0.1
R1815,L437,L249,0.1
R1816,L357,L140,6.06
R1817,L363,L071,1.19
R1818,L444,L145,5.99
R1819,L260,L473,0.1
R1820,L327,L005,1.18
R1821,L136,L437,6.3
R1822,L096,L221,2.63
R1823,L240,L494,0.1
R1824,L047,L365,1.2
R1825,L241,L230,0.1
R1826,L353,L371,0.1
R1827,L199,L313,0.1
R1828,L085,L477,1.3
R1829,L327,L090,2.56
R1830,L414,L158,5.14
R1831,L190,L264,4.99
R1832,L318,L270,0.1
R1833,L034,L282,1.13
R1834,L065,L498,1.14
R1835,L164,L477,4.85
R1836,L033,L057,0.1
R1837,L088,L338,1.3
R1838,L049,L001,0.1
R1839,L354,L228,0.1
R1840,L474,L144,6.04
R1841,L480,L453,0.1
R1842,L039,L073,0.14
R1843,L282,L468,0.1
R1844,L123,L215,6.26
R1845,L020,L468,1.22
R1846,L213,L374,0.1
R1847,L496,L433,0.1
R1848,L024,L474,1.21
R1849,L101,L169,4.98
R1850,L224,L010,1.05
R1851,L191,L062,4.94
R1852,L368,L369,0.15
R1853,L234,L289,0.1
R1854,L185,L284,5.1
R1855,L258,L417,0.11
R1856,L315,L393,0.16
R1857,L264,L168,5.01
R1858,L193,L144,7.63
R1859,L246,L299,0.1
R1860,L354,L061,1.24
R1861,L125,L238,6.03
R1862,L017,L147,7.15
R1863,L465,L194,5.67
R1864,L159,L496,5.09
R1865,L039,L351,0.96
R1866,L429,L091,2.62
R1867,L434,L206,0.1
R1868,L036,L425,1.21
R1869,L486,L482,0.16
R1870,L257,L393,0.1
R1871,L291,L306,0.17
R1872,L253,L014,1.1
R1873,L407,L072,1.14
R1874,L022,L118,7.04
R1875,L004,L478,1.19
R1876,L188,L186,0.1
R1877,L313,L446,0.13
R1878,L377,L467,0.14
R1879,L228,L487,0.11
R1880,L465,L171,5.1
R1881,L425,L098,0.45
R1882,L067,L390,1.34
R1883,L415,L350,0.1
R1884,L286,L348,0.1
R1885,L259,L331,0.16
R1886,L213,L364,0.1
R1887,L072,L096,3.44
R1888,L169,L437,5.11
R1889,L437,L337,0.12
R1890,L221,L075,1.27
R1891,L211,L290,0.13
R1892,L434,L039,1.04
R1893,L433,L223,0.17
R1894,L187,L347,5.01
R1895,L233,L314,0.1
R1896,L181,L124,7.53
R1897,L044,L298,1.3
R1898,L296,L370,0.1
R1899,L232,L089,1.14
R1900,L404,L052,1.16
R1901,L360,L391,0.1
R1902,L027,L065,0.1
R1903,L069,L327,1.26
R1904,L488,L396,0.11
R1905,L434,L425,0.1
R1906,L494,L067,1.31
R1907,L129,L234,6.0
R1908,L035,L047,0.1
R1909,L386,L384,0.1
R1910,L159,L342,5.15
R1911,L387,L120,6.0
R1912,L412,L442,0.1
R1913,L022,L373,1.08
R1914,L305,L316,0.1
R1915,L163,L232,5.01
R1916,L123,L159,7.85
R1917,L498,L073,1.11
R1918,L346,L204,0.16
R1919,L150,L149,0.1
R1920,L343,L464,0.1
R1921,L263,L026,1.11
R1922,L496,L148,6.25
R1923,L173,L132,7.56
R1924,L044,L396,1.3
R1925,L366,L038,1.1
R1926,L496,L413,0.1
R1927,L156,L085,7.36
R1928,L179,L477,4.85
R1929,L017,L415,1.21
R1930,L193,L232,5.01
R1931,L285,L086,1.21
R1932,L272,L116,6.25
R1933,L048,L222,1.19
R1934,L443,L114,5.98
R1935,L405,L496,0.1
R1936,L411,L310,0.1
R1937,L048,L258,1.19
R1938,L228,L045,1.03
R1939,L127,L142,0.32
R1940,L005,L153,7.38
R1941,L160,L176,0.1
R1942,L033,L135,7.05
R1943,L104,L424,5.99
R1944,L336,L401,0.1
R1945,L053,L458,1.1
R1946,L442,L419,0.1
R1947,L079,L367,1.07
R1948,L045,L225,1.1
R1949,L263,L304,0.1
R1950,L023,L206,1.17
R1951,L123,L293,6.27
R1952,L130,L418,6.04
R1953,L089,L417,1.14
R1954,L198,L058,1.17
R1955,L276,L243,0.1
R1956,L298,L002,1.1
R1957,L149,L022,7.02
R1958,L240,L140,5.98
R1959,L415,L029,1.2
R1960,L433,L226,0.18
R1961,L373,L032,1.26
R1962,L380,L336,0.1
R1963,L379,L191,5.12
R1964,L151,L104,0.1
R1965,L207,L264,0.11
R1966,L306,L243,0.1
R1967,L158,L228,5.0
R1968,L385,L127,6.27
R1969,L305,L018,1.17
R1970,L202,L271,0.1
R1971,L061,L066,0.1
R1972,L471,L050,1.31
R1973,L368,L074,1.11
R1974,L071,L196,6.88
R1975,L251,L163,5.09
R1976,L471,L315,0.11
R1977,L089,L021,0.15
R1978,L111,L417,6.17
R1979,L432,L323,0.1
R1980,L412,L265,0.1
R1981,L436,L064,1.09
R1982,L497,L080,1.23
R1983,L353,L295,0.11
R1984,L329,L087,1.19
R1985,L398,L483,0.1
R1986,L126,L024,7.15
R1987,L407,L186,5.0
R1988,L407,L451,0.16
R1989,L325,L498,0.1
R1990,L461,L279,0.1
R1991,L124,L099,6.33
R1992,L144,L306,6.05
R1993,L305,L260,0.1
R1994,L114,L171,7.54
R1995,L232,L455,0.11
